,rxn_id,rxn_smiles,solvent,temp,DG_TS,G_r
3500,3508,[CH3:10][C:11](=[O:12])[C:13](=[O+:14][O-:15])[C:16]([CH3:17])=[O:18].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]1([CH3:8])[CH2:9][O:15][O:14][C:13]1([C:11]([CH3:10])=[O:12])[C:16]([CH3:17])=[O:18],water,298.15,11.936279190278164,-27.71778374218372
3501,3509,[CH3:10][C:11](=[O:12])[C:13](=[O+:14][O-:15])[C:16]([CH3:17])=[O:18].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]1([CH3:3])[CH:4](/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9])[O:15][O:14][C:13]1([C:11]([CH3:10])=[O:12])[C:16]([CH3:17])=[O:18],water,298.15,12.070399663039996,-27.32552885307334
3503,3511,[CH3:10][C:11](=[O:12])[C:13](=[O+:14][O-:15])[C:16]([CH3:17])=[O:18].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4][C@H:5]1[C@H:6]([C:7]([CH3:8])=[CH2:9])[O:15][O:14][C:13]1([C:11]([CH3:10])=[O:12])[C:16]([CH3:17])=[O:18],water,298.15,11.208562003129831,-31.812597001919627
3504,3512,[CH3:10][C:11](=[O:12])[C:13](=[O+:14][O-:15])[C:16]([CH3:17])=[O:18].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4][C@H:5]1[C@H:6]([C:7]([CH3:8])=[CH2:9])[C:13]([C:11]([CH3:10])=[O:12])([C:16]([CH3:17])=[O:18])[O:14][O:15]1,water,298.15,14.455041940432787,-26.83613213021017
3505,3513,[CH3:1][C:2]([CH3:3])=[CH:4][CH:5]=[O:6].[CH3:7][O:8][C:9](=[O:10])[C:11]#[N+:12][C-:13]([CH3:14])[C:15](=[O:16])[O:17][CH3:18]>>[CH3:1][C:2]1([CH3:3])[CH:4]([CH:5]=[O:6])[C:11]([C:9]([O:8][CH3:7])=[O:10])=[N:12][C:13]1([CH3:14])[C:15](=[O:16])[O:17][CH3:18],water,298.15,22.77517412787619,-29.903902670024227
3506,3514,[CH3:1][C:2]([CH3:3])=[CH:4][CH:5]=[O:6].[CH3:7][O:8][C:9](=[O:10])[C:11]#[N+:12][C-:13]([CH3:14])[C:15](=[O:16])[O:17][CH3:18]>>[CH3:1][C:2]1([CH3:3])[CH:4]([CH:5]=[O:6])[C:13]([CH3:14])([C:15](=[O:16])[O:17][CH3:18])[N:12]=[C:11]1[C:9]([O:8][CH3:7])=[O:10],water,298.15,14.658348989883187,-30.80000027979667
3507,3515,[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10].[CH3:11][O:12][C:13](=[O:14])[C:15]([CH3:16])=[O+:17][O-:18]>>[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[C@H:6]2[C@:7]1([C:8]([NH2:9])=[O:10])[C:15]([C:13]([O:12][CH3:11])=[O:14])([CH3:16])[O:17][O:18]2,water,298.15,12.911915560790904,-16.78837124292187
3508,3516,[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10].[CH3:11][O:12][C:13](=[O:14])[C:15]([CH3:16])=[O+:17][O-:18]>>[CH2:1]1[C@H:2]2[C@@H:3]([N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10])[O:18][O:17][C:15]2([C:13]([O:12][CH3:11])=[O:14])[CH3:16],water,298.15,9.492148759812627,-28.69689093069693
3510,3518,[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10].[CH3:11][O:12][C:13](=[O:14])[C:15]([CH3:16])=[O+:17][O-:18]>>[CH2:1]1[C@H:2]2[C@@H:3]([N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10])[C:15]([C:13]([O:12][CH3:11])=[O:14])([CH3:16])[O:17][O:18]2,water,298.15,18.69957004921965,-25.72297352692081
3511,3519,[CH3:1]/[CH:2]=[CH:3]/[CH3:4].[CH3:5][NH:6][C:7](=[O:8])[c-:9]1[o+:10][c:11]([C:12](=[O:13])[O:14][CH3:15])[o:16][c:17]1=[O:18]>>[CH3:1][C@H:2]1[C@H:3]([CH3:4])[C:9]2([C:7]([NH:6][CH3:5])=[O:8])[O:10][C:11]1([C:12](=[O:13])[O:14][CH3:15])[O:16][C:17]2=[O:18],water,298.15,11.681120939133384,-29.10342144395113
3513,3521,[CH3:10][O:11][C:12](=[O:13])[C:14]#[N+:15][C-:16]([CH3:17])[CH3:18].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]1([CH3:3])[CH:4](/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9])[C:16]([CH3:17])([CH3:18])[N:15]=[C:14]1[C:12]([O:11][CH3:10])=[O:13],water,298.15,20.531360358544983,-34.213719702235764
3514,3522,[CH3:10][O:11][C:12](=[O:13])[C:14]#[N+:15][C-:16]([CH3:17])[CH3:18].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]1([CH3:3])[CH:4](/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9])[C:14]([C:12]([O:11][CH3:10])=[O:13])=[N:15][C:16]1([CH3:17])[CH3:18],water,298.15,27.144370412382887,-30.89592836782607
3515,3523,[CH3:10][O:11][C:12](=[O:13])[C:14]#[N+:15][C-:16]([CH3:17])[CH3:18].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]1([CH3:8])[CH2:9][C:14]([C:12]([O:11][CH3:10])=[O:13])=[N:15][C:16]1([CH3:17])[CH3:18],water,298.15,18.84050349072278,-34.54364021852032
3516,3524,[CH3:10][O:11][C:12](=[O:13])[C:14]#[N+:15][C-:16]([CH3:17])[CH3:18].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4][C@H:5]1[C@H:6]([C:7]([CH3:8])=[CH2:9])[C:14]([C:12]([O:11][CH3:10])=[O:13])=[N:15][C:16]1([CH3:17])[CH3:18],water,298.15,22.43462302737366,-33.24097144485253
3517,3525,[CH3:10][O:11][C:12](=[O:13])[C:14]#[N+:15][C-:16]([CH3:17])[CH3:18].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]1([CH3:8])[CH2:9][C:16]([CH3:17])([CH3:18])[N:15]=[C:14]1[C:12]([O:11][CH3:10])=[O:13],water,298.15,22.175864529062167,-35.94141581825754
3518,3526,[CH3:1]/[CH:2]=[CH:3]\[CH3:4].[CH3:5][O:6][C:7](=[O:8])[C-:9]([NH+:10]=[CH:11][C:12]([CH3:13])=[O:14])[C:15](=[O:16])[O:17][CH3:18]>>[CH3:1][C@H:2]1[C@@H:3]([CH3:4])[C:9]([C:7]([O:6][CH3:5])=[O:8])([C:15](=[O:16])[O:17][CH3:18])[NH:10][CH:11]1[C:12]([CH3:13])=[O:14],water,298.15,22.515730311000905,-21.38481393163611
3519,3527,[CH3:1][C:2]([CH3:3])=[CH:4][CH:5]=[O:6].[CH3:7][n+:8]1[n:9][o:10][c:11](=[O:12])[c-:13]1-[c:14]1[cH:15][cH:16][cH:17][cH:18][cH:19]1>>[CH3:1][C:2]1([CH3:3])[CH:4]([CH:5]=[O:6])[C:13]2([c:14]3[cH:15][cH:16][cH:17][cH:18][cH:19]3)[N:8]([CH3:7])[N:9]1[O:10][C:11]2=[O:12],water,298.15,48.781978020792685,-16.671044456539693
3520,3528,[CH3:1][C:2]([CH3:3])=[CH:4][CH:5]=[O:6].[CH3:7][NH:8][C:9](=[O:10])[C:11]([CH3:12])=[NH+:13][C-:14]([CH3:15])[C:16]([CH3:17])=[O:18]>>[CH3:1][C:2]1([CH3:3])[CH:4]([CH:5]=[O:6])[C:14]([CH3:15])([C:16]([CH3:17])=[O:18])[NH:13][C:11]1([C:9]([NH:8][CH3:7])=[O:10])[CH3:12],water,298.15,26.041546814077968,-19.875754511275588
3521,3529,[CH3:1][C:2]([CH3:3])=[CH:4][CH:5]=[O:6].[CH3:7][NH:8][C:9](=[O:10])[C:11]([CH3:12])=[NH+:13][C-:14]([CH3:15])[C:16]([CH3:17])=[O:18]>>[CH3:1][C:2]1([CH3:3])[CH:4]([CH:5]=[O:6])[C:11]([C:9]([NH:8][CH3:7])=[O:10])([CH3:12])[NH:13][C:14]1([CH3:15])[C:16]([CH3:17])=[O:18],water,298.15,22.80603997581225,-12.204870744451751
3522,3530,[CH3:1][C:2]([CH3:3])=[CH:4][CH:5]=[O:6].[CH3:7][c-:8]1[nH+:9][c:10](-[c:11]2[cH:12][cH:13][cH:14][cH:15][cH:16]2)[o:17][c:18]1=[O:19]>>[CH3:1][C:2]1([CH3:3])[CH:4]([CH:5]=[O:6])[C:8]2([CH3:7])[NH:9][C:10]1([c:11]1[cH:12][cH:13][cH:14][cH:15][cH:16]1)[O:17][C:18]2=[O:19],water,298.15,21.74780887335049,-1.2774451876254862
3523,3531,[CH3:1][C:2]([CH3:3])=[CH:4][CH:5]=[O:6].[CH3:7][c-:8]1[nH+:9][c:10](-[c:11]2[cH:12][cH:13][cH:14][cH:15][cH:16]2)[o:17][c:18]1=[O:19]>>[CH3:1][C:2]1([CH3:3])[CH:4]([CH:5]=[O:6])[C:10]2([c:11]3[cH:12][cH:13][cH:14][cH:15][cH:16]3)[NH:9][C:8]1([CH3:7])[C:18](=[O:19])[O:17]2,water,298.15,22.522239022406943,-1.3517690847473112
3524,3532,[CH2:1]=[CH2:2].[CH3:3][O:4][C:5](=[O:6])[C:7]([CH3:8])=[O+:9][C-:10]([C:11](=[O:12])[O:13][CH3:14])[C:15](=[O:16])[O:17][CH3:18]>>[CH2:1]1[CH2:2][C:10]([C:11](=[O:12])[O:13][CH3:14])([C:15](=[O:16])[O:17][CH3:18])[O:9][C:7]1([C:5]([O:4][CH3:3])=[O:6])[CH3:8],water,298.15,10.543658048022484,-56.16961035377011
3525,3533,[CH3:1]/[CH:2]=[CH:3]/[CH3:4].[CH3:5][NH:6][C:7](=[O:8])[N-:9][NH+:10]=[C:11]([C:12]([CH3:13])=[O:14])[C:15](=[O:16])[NH:17][CH3:18]>>[CH3:1][C@H:2]1[C@H:3]([CH3:4])[N:9]([C:7]([NH:6][CH3:5])=[O:8])[NH:10][C:11]1([C:12]([CH3:13])=[O:14])[C:15](=[O:16])[NH:17][CH3:18],water,298.15,28.41456132441565,-13.488376637775092
3526,3534,[C:1]1(=[O:2])[CH:3]=[CH:4][C:5](=[O:6])[CH:7]=[CH:8]1.[CH3:9][NH:10][C:11](=[O:12])[N-:13][N+:14]([CH3:15])=[C:16]([CH3:17])[C:18]#[N:19]>>[C:1]1(=[O:2])[CH:3]=[CH:4][C:5](=[O:6])[C@H:7]2[C@@H:8]1[N:13]([C:11]([NH:10][CH3:9])=[O:12])[N:14]([CH3:15])[C:16]2([CH3:17])[C:18]#[N:19],water,298.15,14.122438279441733,-12.088226579212972
3527,3535,[CH3:10][N-:11][N+:12]([CH3:13])=[C:14]([CH3:15])[C:16]([CH3:17])=[O:18].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]1([CH3:3])[CH:4](/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9])[C:14]([CH3:15])([C:16]([CH3:17])=[O:18])[N:12]([CH3:13])[N:11]1[CH3:10],water,298.15,22.863628684429266,-7.578888600557139
3528,3536,[CH3:10][N-:11][N+:12]([CH3:13])=[C:14]([CH3:15])[C:16]([CH3:17])=[O:18].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]1([CH3:8])[CH2:9][C:14]([CH3:15])([C:16]([CH3:17])=[O:18])[N:12]([CH3:13])[N:11]1[CH3:10],water,298.15,29.912691638638822,-8.144740064944745
3529,3537,[CH3:10][N-:11][N+:12]([CH3:13])=[C:14]([CH3:15])[C:16]([CH3:17])=[O:18].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4][C@H:5]1[C@H:6]([C:7]([CH3:8])=[CH2:9])[C:14]([CH3:15])([C:16]([CH3:17])=[O:18])[N:12]([CH3:13])[N:11]1[CH3:10],water,298.15,35.22084047561451,-5.652717136025252
3530,3538,[CH3:10][N-:11][N+:12]([CH3:13])=[C:14]([CH3:15])[C:16]([CH3:17])=[O:18].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4][C@H:5]1[C@H:6]([C:7]([CH3:8])=[CH2:9])[N:11]([CH3:10])[N:12]([CH3:13])[C:14]1([CH3:15])[C:16]([CH3:17])=[O:18],water,298.15,23.294074599110623,-7.113237142527442
3531,3539,[CH3:10][N-:11][N+:12]([CH3:13])=[C:14]([CH3:15])[C:16]([CH3:17])=[O:18].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]1([CH3:3])[CH:4](/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9])[N:11]([CH3:10])[N:12]([CH3:13])[C:14]1([CH3:15])[C:16]([CH3:17])=[O:18],water,298.15,33.175886249041746,-0.6576562722894251
3532,3540,[CH3:10][N-:11][N+:12]([CH3:13])=[C:14]([CH3:15])[C:16]([CH3:17])=[O:18].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9]>>[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]1([CH3:8])[CH2:9][N:11]([CH3:10])[N:12]([CH3:13])[C:14]1([CH3:15])[C:16]([CH3:17])=[O:18],water,298.15,26.623884587545323,-5.942235077095997
3533,3541,[CH3:1]/[CH:2]=[CH:3]\[CH3:4].[CH3:5][NH:6][C:7](=[O:8])[C-:9]([O+:10]=[CH:11][C:12]#[N:13])[c:14]1[cH:15][cH:16][cH:17][cH:18][cH:19]1>>[CH3:1][C@@H:2]1[C@H:3]([CH3:4])[C:9]([C:7]([NH:6][CH3:5])=[O:8])([c:14]2[cH:15][cH:16][cH:17][cH:18][cH:19]2)[O:10][CH:11]1[C:12]#[N:13],water,298.15,9.024202615718757,-56.32901374583542
3534,3542,[CH3:1][C:2]([CH3:3])=[CH:4][CH:5]=[O:6].[CH3:7][NH:8][C:9](=[O:10])[CH-:11][NH+:12]=[C:13]([CH3:14])[C:15](=[O:16])[NH:17][CH3:18]>>[CH3:1][C:2]1([CH3:3])[CH:4]([CH:5]=[O:6])[CH:11]([C:9]([NH:8][CH3:7])=[O:10])[NH:12][C:13]1([CH3:14])[C:15](=[O:16])[NH:17][CH3:18],water,298.15,19.4984809840406,-16.809861514313276
3535,3543,[CH3:1][C:2]([CH3:3])=[CH:4][CH:5]=[O:6].[CH3:7][NH:8][C:9](=[O:10])[CH-:11][NH+:12]=[C:13]([CH3:14])[C:15](=[O:16])[NH:17][CH3:18]>>[CH3:1][C:2]1([CH3:3])[CH:4]([CH:5]=[O:6])[C:13]([CH3:14])([C:15](=[O:16])[NH:17][CH3:18])[NH:12][CH:11]1[C:9]([NH:8][CH3:7])=[O:10],water,298.15,13.890356921994352,-17.842767786046227
3536,3544,[C:1]1(=[O:2])[CH:3]=[CH:4][C:5](=[O:6])[CH:7]=[CH:8]1.[CH3:9][NH:10][C:11](=[O:12])[C:13]([CH3:14])=[NH+:15][C-:16]([CH3:17])[C:18]#[N:19]>>[C:1]1(=[O:2])[CH:3]=[CH:4][C:5](=[O:6])[C@H:7]2[C@@H:8]1[C:16]([CH3:17])([C:18]#[N:19])[NH:15][C:13]2([C:11]([NH:10][CH3:9])=[O:12])[CH3:14],water,298.15,5.8667622803483885,-29.12253300068438
3537,3545,[CH3:1]/[CH:2]=[CH:3]\[CH3:4].[CH3:5][O:6][C:7](=[O:8])[N-:9][O+:10]=[C:11]([C:12]#[N:13])[c:14]1[cH:15][cH:16][cH:17][cH:18][cH:19]1>>[CH3:1][C@H:2]1[C@@H:3]([CH3:4])[N:9]([C:7]([O:6][CH3:5])=[O:8])[O:10][C:11]1([C:12]#[N:13])[c:14]1[cH:15][cH:16][cH:17][cH:18][cH:19]1,water,298.15,11.614685331105164,-40.76628053439316
3538,3546,[CH2:1]=[CH2:2].[CH3:3][NH:4][C:5](=[O:6])[C-:7]([CH3:8])[N+:9]([CH3:10])=[C:11]([C:12]([CH3:13])=[O:14])[C:15](=[O:16])[O:17][CH3:18]>>[CH2:1]1[CH2:2][C:7]([C:5]([NH:4][CH3:3])=[O:6])([CH3:8])[N:9]([CH3:10])[C:11]1([C:12]([CH3:13])=[O:14])[C:15](=[O:16])[O:17][CH3:18],water,298.15,33.869483334138536,-18.74236466853316
3539,3547,[CH2:1]=[CH2:2].[CH3:3][NH:4][C:5](=[O:6])[C-:7]([c:8]1[cH:9][cH:10][cH:11][cH:12][cH:13]1)[N+:14]([CH3:15])=[C:16]([CH3:17])[C:18]#[N:19]>>[CH2:1]1[CH2:2][C:7]([C:5]([NH:4][CH3:3])=[O:6])([c:8]2[cH:9][cH:10][cH:11][cH:12][cH:13]2)[N:14]([CH3:15])[C:16]1([CH3:17])[C:18]#[N:19],water,298.15,17.76219076371888,-37.19005206145581
3540,3548,[C:1]1(=[O:2])[CH:3]=[CH:4][C:5](=[O:6])[CH:7]=[CH:8]1.[CH3:9][O:10][C:11](=[O:12])[C:13]([CH3:14])=[N+:15]([CH3:16])[N-:17][C:18]#[N:19]>>[C:1]1(=[O:2])[CH:3]=[CH:4][C:5](=[O:6])[C@H:7]2[C@@H:8]1[N:17]([C:18]#[N:19])[N:15]([CH3:16])[C:13]2([C:11]([O:10][CH3:9])=[O:12])[CH3:14],water,298.15,16.886666497802256,-7.304776899994877
3541,3549,[CH2:1]=[CH2:2].[CH3:3][NH:4][C:5](=[O:6])[C-:7]([C:8]([CH3:9])=[O:10])[N+:11]([CH3:12])=[C:13]([CH3:14])[C:15](=[O:16])[O:17][CH3:18]>>[CH2:1]1[CH2:2][C:7]([C:5]([NH:4][CH3:3])=[O:6])([C:8]([CH3:9])=[O:10])[N:11]([CH3:12])[C:13]1([CH3:14])[C:15](=[O:16])[O:17][CH3:18],water,298.15,25.047678536304485,-28.548443436914344
3542,3550,[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10].[CH3:11][c-:12]1[o+:13][c:14]([C:15]#[N:16])[o:17][c:18]1=[O:19]>>[CH2:1]1[C@H:2]2[C@@H:3]([N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10])[C:14]1([C:15]#[N:16])[O:13][C:12]2([CH3:11])[C:18](=[O:19])[O:17]1,water,298.15,11.977707299743445,-27.437905716295703
3543,3551,[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10].[CH3:11][c-:12]1[o+:13][c:14]([C:15]#[N:16])[o:17][c:18]1=[O:19]>>[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[C@H:6]2[C@:7]1([C:8]([NH2:9])=[O:10])[C:14]1([C:15]#[N:16])[O:13][C:12]2([CH3:11])[C:18](=[O:19])[O:17]1,water,298.15,10.908039891501147,-15.7174731949618
3544,3552,[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10].[CH3:11][c-:12]1[o+:13][c:14]([C:15]#[N:16])[o:17][c:18]1=[O:19]>>[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[C@H:6]2[C@:7]1([C:8]([NH2:9])=[O:10])[C:12]1([CH3:11])[O:13][C:14]2([C:15]#[N:16])[O:17][C:18]1=[O:19],water,298.15,15.296966309500949,-15.11737486182042
3545,3553,[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10].[CH3:11][c-:12]1[o+:13][c:14]([C:15]#[N:16])[o:17][c:18]1=[O:19]>>[CH2:1]1[C@H:2]2[C@@H:3]([N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10])[C:12]1([CH3:11])[O:13][C:14]2([C:15]#[N:16])[O:17][C:18]1=[O:19],water,298.15,7.749199511406587,-27.33397550961573
3546,3554,[CH3:1][C:2]([CH3:3])=[CH:4][CH:5]=[O:6].[CH3:7][NH:8][C:9](=[O:10])[C-:11]([N+:12]#[N:13])[c:14]1[cH:15][cH:16][cH:17][cH:18][cH:19]1>>[CH3:1][C:2]1([CH3:3])[CH:4]([CH:5]=[O:6])[C:11]([C:9]([NH:8][CH3:7])=[O:10])([c:14]2[cH:15][cH:16][cH:17][cH:18][cH:19]2)[N:12]=[N:13]1,water,298.15,28.99904793548004,-4.085368614861312
3547,3555,[CH3:1][C:2]([CH3:3])=[CH:4][CH:5]=[O:6].[CH3:7][NH:8][C:9](=[O:10])[C-:11]([N+:12]#[N:13])[c:14]1[cH:15][cH:16][cH:17][cH:18][cH:19]1>>[CH3:1][C:2]1([CH3:3])[CH:4]([CH:5]=[O:6])[N:13]=[N:12][C:11]1([C:9]([NH:8][CH3:7])=[O:10])[c:14]1[cH:15][cH:16][cH:17][cH:18][cH:19]1,water,298.15,33.17824735438368,3.5369250385001907
3548,3556,[CH2:1]=[CH2:2].[CH3:3][O:4][C:5](=[O:6])[c-:7]1[c:8](=[O:9])[o:10][c:11](-[c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[n+:18]1[CH3:19]>>[CH2:1]1[CH2:2][C:7]2([C:5]([O:4][CH3:3])=[O:6])[C:8](=[O:9])[O:10][C:11]1([c:12]1[cH:13][cH:14][cH:15][cH:16][cH:17]1)[N:18]2[CH3:19],water,298.15,26.68109976782144,-6.2029333252922205
3549,3557,[CH3:1]/[CH:2]=[CH:3]/[CH3:4].[CH3:5][C:6](=[O:7])[C:8]([C:9]#[N:10])=[N+:11]([CH3:12])[CH-:13][c:14]1[cH:15][cH:16][cH:17][cH:18][cH:19]1>>[CH3:1][C@H:2]1[C@H:3]([CH3:4])[CH:13]([c:14]2[cH:15][cH:16][cH:17][cH:18][cH:19]2)[N:11]([CH3:12])[C:8]1([C:6]([CH3:5])=[O:7])[C:9]#[N:10],water,298.15,24.99661200757587,-16.799295119797552
3550,3558,[CH3:1]/[CH:2]=[CH:3]/[CH3:4].[CH3:5][O:6][C:7](=[O:8])[C:9]([C:10]([CH3:11])=[O:12])=[N+:13]([CH3:14])[N-:15][C:16]([CH3:17])=[O:18]>>[CH3:1][C@H:2]1[C@H:3]([CH3:4])[N:15]([C:16]([CH3:17])=[O:18])[N:13]([CH3:14])[C:9]1([C:7]([O:6][CH3:5])=[O:8])[C:10]([CH3:11])=[O:12],water,298.15,24.39410737733121,-26.64587770315663
3551,3559,[C:1]1(=[O:2])[CH:3]=[CH:4][C:5](=[O:6])[CH:7]=[CH:8]1.[CH3:9][CH-:10][N+:11]([CH3:12])=[C:13]([C:14]#[N:15])[C:16](=[O:17])[O:18][CH3:19]>>[C:1]1(=[O:2])[CH:3]=[CH:4][C:5](=[O:6])[C@H:7]2[C@@H:8]1[CH:10]([CH3:9])[N:11]([CH3:12])[C:13]2([C:14]#[N:15])[C:16](=[O:17])[O:18][CH3:19],water,298.15,11.864770353641054,-14.192717447720618
3552,3560,[CH2:1]=[CH2:2].[CH3:3][NH:4][C:5](=[O:6])[C:7]#[N+:8][C-:9]([C:10](=[O:11])[O:12][CH3:13])[c:14]1[cH:15][cH:16][cH:17][cH:18][cH:19]1>>[CH2:1]1[CH2:2][C:9]([C:10](=[O:11])[O:12][CH3:13])([c:14]2[cH:15][cH:16][cH:17][cH:18][cH:19]2)[N:8]=[C:7]1[C:5]([NH:4][CH3:3])=[O:6],water,298.15,12.263298360799476,-47.54742619286304
3553,3561,[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10].[CH3:11][c:12]1[nH+:13][c-:14]([C:15]#[N:16])[c:17](=[O:18])[o:19]1>>[CH2:1]1[C@@H:2]2[C@H:3]([N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10])[C:14]1([C:15]#[N:16])[NH:13][C:12]2([CH3:11])[O:19][C:17]1=[O:18],water,298.15,25.37812442563041,3.1581218025249123
3554,3562,[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10].[CH3:11][c:12]1[nH+:13][c-:14]([C:15]#[N:16])[c:17](=[O:18])[o:19]1>>[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[C@H:6]2[C@:7]1([C:8]([NH2:9])=[O:10])[C:14]1([C:15]#[N:16])[NH:13][C:12]2([CH3:11])[O:19][C:17]1=[O:18],water,298.15,42.12511666803267,14.526084036949165
3555,3563,[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10].[CH3:11][c:12]1[nH+:13][c-:14]([C:15]#[N:16])[c:17](=[O:18])[o:19]1>>[CH2:1]1[C@@H:2]2[C@H:3]([N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10])[C:12]1([CH3:11])[NH:13][C:14]2([C:15]#[N:16])[C:17](=[O:18])[O:19]1,water,298.15,35.13329635483903,5.667362701199802
3556,3564,[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10].[CH3:11][c:12]1[nH+:13][c-:14]([C:15]#[N:16])[c:17](=[O:18])[o:19]1>>[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[C@H:6]2[C@:7]1([C:8]([NH2:9])=[O:10])[C:12]1([CH3:11])[NH:13][C:14]2([C:15]#[N:16])[C:17](=[O:18])[O:19]1,water,298.15,26.51231082215889,16.33429370227334
